Fecha,Hora,period eating,period other,period resting,period rumination
2024-01-24,6,0.0,0.0,0.452,0.548
2024-01-24,7,0.328,0.197,0.197,0.279
2024-01-24,8,0.961,0.039,0.0,0.0
2024-01-24,9,0.167,0.236,0.597,0.0
2024-01-24,10,0.574,0.118,0.111,0.197
2024-01-24,11,1.0,0.0,0.0,0.0
2024-01-24,12,0.511,0.0,0.489,0.0
2024-01-24,13,0.0,0.0,0.456,0.544
2024-01-24,14,0.157,0.079,0.639,0.125
2024-01-24,15,0.079,0.0,0.685,0.236
2024-01-24,16,0.79,0.079,0.092,0.039
2024-01-24,17,1.0,0.0,0.0,0.0
2024-01-24,18,1.0,0.0,0.0,0.0
2024-01-24,19,0.607,0.0,0.275,0.118
2024-01-24,20,0.341,0.0,0.108,0.551
2024-01-24,21,0.0,0.0,0.993,0.007
2024-01-24,22,0.0,0.0,0.259,0.741
2024-01-24,23,0.0,0.0,0.174,0.826
2024-01-25,0,0.0,0.0,0.134,0.866
2024-01-25,1,0.23,0.0,0.77,0.0
2024-01-25,2,0.125,0.0,0.551,0.325
2024-01-25,3,0.0,0.0,0.97,0.03
2024-01-25,4,0.0,0.0,0.489,0.511
2024-01-25,5,0.157,0.039,0.646,0.157
2024-01-25,6,0.197,0.0,0.646,0.157
2024-01-25,7,0.721,0.079,0.2,0.0
2024-01-25,8,1.0,0.0,0.0,0.0
2024-01-25,9,0.443,0.0,0.551,0.007
2024-01-25,10,0.0,0.0,0.338,0.662
2024-01-25,11,0.708,0.0,0.292,0.0
2024-01-25,12,1.0,0.0,0.0,0.0
2024-01-25,13,1.0,0.0,0.0,0.0
2024-01-25,14,0.046,0.118,0.472,0.364
2024-01-25,15,0.105,0.0,0.275,0.62
2024-01-25,16,0.961,0.039,0.0,0.0
2024-01-25,17,0.961,0.039,0.0,0.0
2024-01-25,18,0.767,0.0,0.157,0.075
2024-01-25,19,0.0,0.0,0.564,0.436
2024-01-25,20,0.0,0.0,0.961,0.039
2024-01-25,21,0.472,0.0,0.403,0.125
2024-01-25,22,0.0,0.0,0.102,0.898
2024-01-25,23,0.0,0.0,0.882,0.118
2024-01-26,0,0.511,0.118,0.197,0.174
2024-01-26,1,0.0,0.0,0.157,0.843
2024-01-26,2,0.0,0.0,0.403,0.597
2024-01-26,3,0.0,0.0,0.974,0.026
2024-01-26,4,0.0,0.0,0.2,0.8
2024-01-26,5,0.157,0.079,0.764,0.0
2024-01-26,6,0.154,0.0,0.334,0.511
2024-01-26,7,1.0,0.0,0.0,0.0
2024-01-26,8,1.0,0.0,0.0,0.0
2024-01-26,9,0.679,0.0,0.321,0.0
2024-01-26,10,0.062,0.0,0.584,0.354
2024-01-26,11,0.252,0.0,0.275,0.472
2024-01-26,12,0.551,0.0,0.292,0.157
2024-01-26,13,0.0,0.0,1.0,0.0
2024-01-26,14,0.275,0.039,0.685,0.0
2024-01-26,15,0.144,0.079,0.226,0.551
2024-01-26,16,1.0,0.0,0.0,0.0
2024-01-26,17,0.961,0.039,0.0,0.0
2024-01-26,18,0.728,0.272,0.0,0.0
2024-01-26,19,0.039,0.239,0.249,0.472
2024-01-26,20,0.0,0.0,0.852,0.148
2024-01-26,21,0.354,0.0,0.315,0.331
2024-01-26,22,0.0,0.0,0.0,1.0
2024-01-26,23,0.0,0.0,0.748,0.252
2024-01-27,0,0.511,0.056,0.433,0.0
2024-01-27,1,0.236,0.102,0.197,0.466
2024-01-27,2,0.0,0.0,0.325,0.675
2024-01-27,3,0.0,0.0,1.0,0.0
2024-01-27,4,0.0,0.0,0.41,0.59
2024-01-27,5,0.236,0.0,0.764,0.0
2024-01-27,6,0.0,0.0,0.767,0.233
2024-01-27,7,0.721,0.039,0.118,0.121
2024-01-27,8,0.961,0.039,0.0,0.0
2024-01-27,9,0.521,0.0,0.236,0.243
2024-01-27,10,0.18,0.0,0.63,0.19
2024-01-27,11,0.764,0.0,0.236,0.0
2024-01-27,12,0.039,0.0,0.511,0.449
2024-01-27,13,0.197,0.0,0.466,0.338
2024-01-27,14,0.039,0.0,0.803,0.157
2024-01-27,15,0.459,0.118,0.187,0.236
2024-01-27,16,0.921,0.079,0.0,0.0
2024-01-27,17,0.823,0.177,0.0,0.0
2024-01-27,18,0.98,0.02,0.0,0.0
2024-01-27,19,0.003,0.039,0.0,0.957
2024-01-27,20,0.0,0.0,0.62,0.38
2024-01-27,21,0.0,0.0,0.528,0.472
2024-01-27,22,0.0,0.0,0.764,0.236
2024-01-27,23,0.0,0.0,0.134,0.866
2024-01-28,0,0.0,0.0,0.764,0.236
2024-01-28,1,0.0,0.0,0.102,0.898
2024-01-28,2,0.0,0.0,0.757,0.243
2024-01-28,3,0.433,0.0,0.489,0.079
2024-01-28,4,0.0,0.0,0.052,0.948
2024-01-28,5,0.02,0.039,0.748,0.193
2024-01-28,6,0.138,0.0,0.862,0.0
2024-01-28,7,0.367,0.0,0.554,0.079
2024-01-28,8,0.921,0.079,0.0,0.0
2024-01-28,9,0.961,0.039,0.0,0.0
2024-01-28,10,1.0,0.0,0.0,0.0
2024-01-28,11,0.016,0.0,0.079,0.905
2024-01-28,12,0.59,0.0,0.252,0.157
2024-01-28,13,0.0,0.0,0.489,0.511
2024-01-28,14,0.275,0.0,0.597,0.128
2024-01-28,15,0.144,0.0,0.039,0.816
2024-01-28,16,0.921,0.079,0.0,0.0
2024-01-28,17,0.921,0.079,0.0,0.0
2024-01-28,18,0.921,0.079,0.0,0.0
2024-01-28,19,0.082,0.0,0.039,0.879
2024-01-28,20,0.118,0.0,0.698,0.184
2024-01-28,21,0.0,0.0,0.246,0.754
2024-01-28,22,0.354,0.0,0.102,0.544
2024-01-28,23,0.0,0.0,0.41,0.59
2024-01-30,0,0.0,0.0,0.331,0.669
2024-01-30,1,0.0,0.0,0.81,0.19
2024-01-30,2,0.039,0.0,0.511,0.449
2024-01-30,3,0.0,0.0,0.341,0.659
2024-01-30,4,0.0,0.0,0.685,0.315
2024-01-30,5,0.039,0.118,0.843,0.0
2024-01-30,6,0.233,0.0,0.767,0.0
2024-01-30,7,0.961,0.039,0.0,0.0
2024-01-30,8,1.0,0.0,0.0,0.0
2024-01-30,9,0.718,0.0,0.118,0.164
2024-01-30,10,0.023,0.0,0.748,0.23
2024-01-30,11,0.921,0.079,0.0,0.0
2024-01-30,12,0.0,0.0,0.331,0.669
2024-01-30,13,0.111,0.0,0.889,0.0
2024-01-30,14,0.125,0.039,0.669,0.167
2024-01-30,15,0.184,0.0,0.59,0.226
2024-01-30,16,0.882,0.118,0.0,0.0
2024-01-30,17,0.961,0.039,0.0,0.0
2024-01-30,18,1.0,0.0,0.0,0.0
2024-01-30,19,0.161,0.079,0.118,0.643
2024-01-30,20,0.0,0.0,0.502,0.498
2024-01-30,21,0.125,0.0,0.403,0.472
2024-01-30,22,1.0,0.0,0.0,0.0
2024-01-30,23,0.567,0.0,0.039,0.393
2024-01-31,0,0.0,0.0,0.37,0.63
2024-01-31,1,0.0,0.0,0.849,0.151
2024-01-31,2,0.0,0.0,0.0,1.0
2024-01-31,3,0.0,0.0,0.866,0.134
2024-01-31,4,0.0,0.0,0.239,0.761
2024-01-31,5,0.0,0.0,0.528,0.472
2024-01-31,6,0.079,0.0,0.921,0.0
2024-01-31,7,0.957,0.039,0.003,0.0
2024-01-31,8,0.144,0.079,0.777,0.0
2024-01-31,9,0.361,0.079,0.561,0.0
2024-01-31,10,0.528,0.0,0.275,0.197
2024-01-31,11,1.0,0.0,0.0,0.0
2024-01-31,12,1.0,0.0,0.0,0.0
2024-01-31,13,0.141,0.0,0.039,0.82
2024-01-31,14,0.118,0.0,0.679,0.203
2024-01-31,15,0.223,0.118,0.62,0.039
2024-01-31,16,1.0,0.0,0.0,0.0
2024-01-31,17,0.882,0.079,0.039,0.0
2024-01-31,18,0.807,0.154,0.039,0.0
2024-01-31,19,0.0,0.082,0.289,0.63
2024-01-31,20,0.0,0.0,0.843,0.157
2024-01-31,21,0.0,0.0,0.489,0.511
2024-01-31,22,0.102,0.0,0.387,0.511
2024-01-31,23,0.41,0.0,0.393,0.197
2024-02-01,0,0.0,0.0,0.134,0.866
2024-02-01,1,0.039,0.0,0.889,0.072
2024-02-01,2,0.0,0.0,0.246,0.754
2024-02-01,3,0.0,0.0,0.843,0.157
2024-02-01,4,0.157,0.0,0.37,0.472
2024-02-01,5,0.118,0.0,0.764,0.118
2024-02-01,6,0.351,0.0,0.649,0.0
2024-02-01,7,0.921,0.079,0.0,0.0
2024-02-01,8,0.882,0.118,0.0,0.0
2024-02-01,9,1.0,0.0,0.0,0.0
2024-02-01,10,0.662,0.0,0.118,0.22
2024-02-01,11,0.393,0.0,0.079,0.528
2024-02-01,12,0.275,0.0,0.393,0.331
2024-02-01,13,0.308,0.0,0.157,0.534
2024-02-01,14,0.4,0.0,0.511,0.089
2024-02-01,15,0.184,0.0,0.275,0.541
2024-02-01,16,0.961,0.039,0.0,0.0
2024-02-01,17,1.0,0.0,0.0,0.0
2024-02-01,18,0.689,0.115,0.197,0.0
2024-02-01,19,0.0,0.003,0.328,0.669
2024-02-01,20,0.0,0.0,0.498,0.502
2024-02-01,21,0.0,0.0,0.321,0.679
2024-02-01,22,0.0,0.0,0.269,0.731
2024-02-01,23,0.157,0.0,0.354,0.489
2024-02-02,0,0.0,0.0,0.551,0.449
2024-02-02,1,0.0,0.0,0.039,0.961
2024-02-02,2,0.0,0.0,0.246,0.754
2024-02-02,3,0.0,0.0,0.462,0.538
2024-02-02,4,0.157,0.0,0.161,0.682
2024-02-02,5,0.197,0.039,0.764,0.0
2024-02-02,6,0.784,0.039,0.177,0.0
2024-02-02,7,1.0,0.0,0.0,0.0
2024-02-02,8,1.0,0.0,0.0,0.0
2024-02-02,9,0.331,0.0,0.275,0.393
2024-02-02,10,0.646,0.079,0.275,0.0
2024-02-02,11,0.174,0.0,0.354,0.472
2024-02-02,12,0.0,0.0,0.59,0.41
2024-02-02,13,0.236,0.0,0.315,0.449
2024-02-02,14,0.275,0.0,0.393,0.331
2024-02-02,15,0.157,0.0,0.59,0.252
2024-02-02,16,0.593,0.039,0.079,0.289
2024-02-02,17,1.0,0.0,0.0,0.0
2024-02-02,18,1.0,0.0,0.0,0.0
2024-02-02,19,0.239,0.0,0.039,0.721
2024-02-02,20,0.079,0.0,0.393,0.528
2024-02-02,21,0.0,0.0,0.518,0.482
2024-02-02,22,0.039,0.0,0.662,0.298
2024-02-02,23,0.0,0.0,0.0,1.0
2024-02-03,0,0.843,0.0,0.039,0.118
2024-02-03,1,0.574,0.0,0.118,0.308
2024-02-03,2,0.0,0.0,0.639,0.361
2024-02-03,3,0.0,0.0,0.37,0.63
2024-02-03,4,0.0,0.0,0.839,0.161
2024-02-03,5,0.059,0.0,0.433,0.508
2024-02-03,6,0.098,0.039,0.508,0.354
2024-02-03,7,0.485,0.236,0.279,0.0
2024-02-03,8,1.0,0.0,0.0,0.0
2024-02-03,9,0.325,0.0,0.479,0.197
2024-02-03,10,0.18,0.0,0.82,0.0
2024-02-03,11,1.0,0.0,0.0,0.0
2024-02-03,12,1.0,0.0,0.0,0.0
2024-02-03,13,0.456,0.0,0.197,0.348
2024-02-03,14,0.049,0.0,0.826,0.125
2024-02-03,15,0.921,0.079,0.0,0.0
2024-02-03,16,0.567,0.0,0.354,0.079
2024-02-03,17,0.725,0.275,0.0,0.0
2024-02-03,18,0.61,0.039,0.118,0.233
2024-02-03,19,0.0,0.0,0.0,1.0
2024-02-03,20,0.0,0.0,0.777,0.223
2024-02-03,21,0.0,0.0,0.167,0.833
2024-02-03,22,0.0,0.0,0.0,1.0
2024-02-03,23,0.157,0.0,0.236,0.607
2024-02-04,0,0.0,0.0,0.472,0.528
2024-02-04,1,0.354,0.0,0.354,0.292
2024-02-04,2,0.0,0.0,0.6,0.4
2024-02-04,3,0.0,0.0,0.62,0.38
2024-02-04,4,0.039,0.0,0.593,0.367
2024-02-04,5,0.157,0.039,0.134,0.669
2024-02-04,6,0.079,0.0,0.921,0.0
2024-02-04,7,0.525,0.0,0.475,0.0
2024-02-04,8,0.813,0.187,0.0,0.0
2024-02-04,9,0.911,0.089,0.0,0.0
2024-02-04,10,0.977,0.0,0.023,0.0
2024-02-04,11,0.0,0.0,0.213,0.787
2024-02-04,12,0.0,0.0,0.607,0.393
2024-02-04,13,0.859,0.0,0.141,0.0
2024-02-04,14,0.007,0.0,0.521,0.472
2024-02-04,15,0.38,0.0,0.305,0.315
2024-02-04,16,0.918,0.082,0.0,0.0
2024-02-04,17,0.925,0.075,0.0,0.0
2024-02-04,18,1.0,0.0,0.0,0.0
2024-02-04,19,0.082,0.157,0.485,0.275
2024-02-04,20,0.0,0.0,0.843,0.157
2024-02-04,21,0.0,0.0,0.128,0.872
2024-02-04,22,0.0,0.0,0.534,0.466
2024-02-04,23,0.0,0.0,0.646,0.354
2024-02-05,0,0.0,0.0,0.0,1.0
2024-02-05,1,0.0,0.0,0.308,0.692
2024-02-05,2,0.0,0.0,0.479,0.521
2024-02-05,3,0.0,0.0,0.787,0.213
2024-02-05,4,0.0,0.003,0.039,0.957
2024-02-05,5,0.0,0.154,0.846,0.0
2024-02-05,6,0.0,0.0,0.807,0.193
2024-02-05,7,0.839,0.118,0.0,0.043
2024-02-05,8,0.961,0.039,0.0,0.0
2024-02-05,9,0.875,0.0,0.118,0.007
2024-02-05,10,0.0,0.0,0.534,0.466
2024-02-05,11,0.0,0.0,0.567,0.433
2024-02-05,12,0.803,0.0,0.039,0.157
2024-02-05,13,0.102,0.111,0.787,0.0
2024-02-05,14,0.118,0.007,0.875,0.0
2024-02-05,15,0.105,0.0,0.187,0.708
2024-02-05,16,0.646,0.354,0.0,0.0
2024-02-05,17,0.725,0.275,0.0,0.0
2024-02-05,18,0.725,0.275,0.0,0.0
2024-02-05,19,0.607,0.039,0.354,0.0
2024-02-05,20,0.813,0.0,0.118,0.069
2024-02-05,21,0.0,0.0,0.439,0.561
2024-02-05,22,0.849,0.0,0.151,0.0
2024-02-05,23,0.725,0.0,0.079,0.197
2024-02-06,0,0.0,0.0,0.685,0.315
2024-02-06,1,0.0,0.0,0.449,0.551
2024-02-06,2,0.039,0.0,0.361,0.6
2024-02-06,3,0.0,0.0,0.669,0.331
2024-02-06,4,0.039,0.0,0.515,0.446
2024-02-06,5,0.0,0.0,0.489,0.511
2024-02-06,6,0.193,0.0,0.807,0.0
2024-02-06,7,1.0,0.0,0.0,0.0
2024-02-06,8,1.0,0.0,0.0,0.0
2024-02-06,9,1.0,0.0,0.0,0.0
2024-02-06,10,0.426,0.0,0.574,0.0
2024-02-06,11,0.315,0.0,0.685,0.0
2024-02-06,12,0.472,0.0,0.433,0.095
2024-02-06,13,0.505,0.0,0.157,0.338
2024-02-06,14,0.243,0.079,0.669,0.01
2024-02-06,15,0.38,0.039,0.236,0.344
2024-02-06,16,0.843,0.039,0.118,0.0
2024-02-06,17,0.764,0.0,0.236,0.0
2024-02-06,18,0.649,0.0,0.275,0.075
2024-02-06,19,0.0,0.0,0.603,0.397
2024-02-06,20,0.0,0.0,0.449,0.551
2024-02-06,21,0.0,0.0,0.993,0.007
2024-02-06,22,0.0,0.0,0.039,0.961
2024-02-06,23,0.0,0.0,0.905,0.095
2024-02-07,0,0.472,0.0,0.393,0.134
2024-02-07,1,0.0,0.0,0.741,0.259
2024-02-07,2,0.0,0.0,0.607,0.393
2024-02-07,3,0.0,0.0,1.0,0.0
2024-02-07,4,0.118,0.0,0.8,0.082
2024-02-07,5,0.0,0.0,0.57,0.43
2024-02-07,6,0.823,0.0,0.059,0.118
2024-02-07,7,1.0,0.0,0.0,0.0
2024-02-07,8,0.223,0.0,0.777,0.0
2024-02-07,9,0.597,0.0,0.403,0.0
2024-02-07,10,0.725,0.0,0.236,0.039
2024-02-07,11,0.961,0.0,0.039,0.0
2024-02-07,12,0.197,0.0,0.157,0.646
2024-02-07,13,0.505,0.0,0.118,0.377
2024-02-07,14,0.007,0.0,0.797,0.197
2024-02-07,15,0.079,0.0,0.882,0.039
2024-02-07,16,0.0,0.0,1.0,0.0
2024-02-07,17,0.0,0.0,1.0,0.0
2024-02-07,18,0.0,0.0,1.0,0.0
2024-02-07,19,0.0,0.0,1.0,0.0
2024-02-07,20,0.0,0.0,1.0,0.0
2024-02-07,21,0.0,0.0,1.0,0.0
2024-02-07,22,0.0,0.0,1.0,0.0
2024-02-07,23,0.0,0.0,0.489,0.511
2024-02-12,0,0.0,0.0,0.252,0.748
2024-02-12,1,0.0,0.0,1.0,0.0
2024-02-12,2,0.0,0.0,1.0,0.0
2024-02-12,3,0.0,0.0,0.331,0.669
2024-02-12,4,0.0,0.0,1.0,0.0
2024-02-12,5,0.0,0.0,1.0,0.0
2024-02-12,6,0.079,0.0,0.843,0.079
2024-02-12,7,0.092,0.039,0.475,0.393
2024-02-12,8,0.882,0.118,0.0,0.0
2024-02-12,9,0.875,0.125,0.0,0.0
2024-02-12,10,0.928,0.072,0.0,0.0
2024-02-12,11,1.0,0.0,0.0,0.0
2024-02-12,12,0.708,0.292,0.0,0.0
2024-02-12,13,0.977,0.023,0.0,0.0
2024-02-12,14,0.331,0.0,0.236,0.433
2024-02-12,15,0.961,0.0,0.039,0.0
2024-02-12,16,1.0,0.0,0.0,0.0
2024-02-12,17,0.193,0.275,0.374,0.157
2024-02-12,18,0.039,0.197,0.256,0.508
2024-02-12,19,0.0,0.0,0.0,1.0
2024-02-12,20,0.0,0.0,0.0,1.0
2024-02-12,21,0.0,0.0,0.59,0.41
2024-02-12,22,0.0,0.0,0.298,0.702
2024-02-12,23,0.0,0.0,0.41,0.59
2024-02-18,0,0.0,0.0,0.213,0.787
2024-02-18,1,0.0,0.0,0.534,0.466
2024-02-18,2,0.0,0.0,0.6,0.4
2024-02-18,3,0.0,0.0,0.056,0.944
2024-02-18,4,0.0,0.0,0.843,0.157
2024-02-18,5,0.157,0.039,0.803,0.0
2024-02-18,6,0.075,0.0,0.452,0.472
2024-02-18,7,0.921,0.079,0.0,0.0
2024-02-18,8,0.961,0.039,0.0,0.0
2024-02-18,9,0.443,0.085,0.472,0.0
2024-02-18,10,0.967,0.033,0.0,0.0
2024-02-18,11,0.843,0.157,0.0,0.0
2024-02-18,12,1.0,0.0,0.0,0.0
2024-02-18,13,1.0,0.0,0.0,0.0
2024-02-18,14,0.833,0.039,0.128,0.0
2024-02-18,15,0.0,0.0,0.108,0.892
2024-02-18,16,0.039,0.0,0.433,0.528
2024-02-18,17,0.157,0.0,0.433,0.41
2024-02-18,18,0.784,0.0,0.197,0.02
2024-02-18,19,0.082,0.0,0.131,0.787
2024-02-18,20,0.0,0.0,0.528,0.472
2024-02-18,21,0.0,0.0,0.285,0.715
2024-02-18,22,0.0,0.0,0.534,0.466
2024-02-18,23,0.0,0.0,0.41,0.59
2024-02-19,0,0.0,0.0,0.551,0.449
2024-02-19,1,0.0,0.0,0.669,0.331
2024-02-19,2,0.0,0.0,0.6,0.4
2024-02-19,3,0.0,0.0,0.344,0.656
2024-02-19,4,0.0,0.0,0.554,0.446
2024-02-19,5,0.0,0.0,0.489,0.511
2024-02-19,6,0.118,0.0,0.882,0.0
2024-02-19,7,0.0,0.0,0.528,0.472
2024-02-19,8,0.0,0.0,0.852,0.148
2024-02-19,9,0.361,0.079,0.393,0.167
2024-02-19,10,1.0,0.0,0.0,0.0
2024-02-19,11,1.0,0.0,0.0,0.0
2024-02-19,12,0.882,0.118,0.0,0.0
2024-02-19,13,1.0,0.0,0.0,0.0
2024-02-19,14,0.439,0.157,0.403,0.0
2024-02-19,15,0.118,0.302,0.541,0.039
2024-02-19,16,0.0,0.131,0.669,0.2
2024-02-19,17,0.216,0.118,0.59,0.075
2024-02-19,18,0.921,0.079,0.0,0.0
2024-02-19,19,0.003,0.0,0.197,0.8
2024-02-19,20,0.0,0.0,0.934,0.066
2024-02-19,21,0.0,0.0,0.567,0.433
2024-02-19,22,0.0,0.0,0.331,0.669
2024-02-19,23,0.0,0.0,0.607,0.393
2024-02-20,0,0.0,0.0,1.0,0.0
2024-02-20,1,0.0,0.0,0.377,0.623
2024-02-20,2,0.0,0.0,0.748,0.252
2024-02-20,3,0.0,0.0,0.341,0.659
2024-02-20,4,0.0,0.0,1.0,0.0
2024-02-20,5,0.0,0.0,1.0,0.0
2024-02-20,6,0.039,0.0,0.725,0.236
2024-02-20,7,0.157,0.0,0.593,0.249
2024-02-20,8,0.0,0.0,0.738,0.262
2024-02-20,9,0.787,0.085,0.128,0.0
2024-02-20,10,0.967,0.033,0.0,0.0
2024-02-20,11,1.0,0.0,0.0,0.0
2024-02-20,12,1.0,0.0,0.0,0.0
2024-02-20,13,0.849,0.118,0.033,0.0
2024-02-20,14,0.0,0.0,0.203,0.797
2024-02-20,15,0.0,0.0,0.393,0.607
2024-02-20,16,0.118,0.0,0.436,0.446
2024-02-20,17,0.275,0.0,0.528,0.197
2024-02-20,18,0.079,0.0,0.292,0.63
2024-02-20,19,0.0,0.0,0.489,0.511
2024-02-20,20,0.118,0.0,0.734,0.148
2024-02-20,21,0.0,0.0,0.518,0.482
2024-02-20,22,0.0,0.0,1.0,0.0
2024-02-20,23,0.0,0.0,1.0,0.0
2024-02-21,0,0.0,0.0,0.449,0.551
2024-02-21,1,0.118,0.0,0.882,0.0
2024-02-21,2,0.0,0.0,1.0,0.0
2024-02-21,3,0.0,0.0,1.0,0.0
2024-02-21,4,0.0,0.0,0.761,0.239
2024-02-21,5,0.0,0.0,0.374,0.626
2024-02-21,6,0.039,0.0,0.846,0.115
2024-02-21,7,0.0,0.0,0.525,0.475
2024-02-21,8,0.236,0.157,0.292,0.315
2024-02-21,9,0.63,0.0,0.331,0.039
2024-02-21,10,0.495,0.472,0.033,0.0
2024-02-21,11,1.0,0.0,0.0,0.0
2024-02-21,12,0.961,0.039,0.0,0.0
2024-02-21,13,1.0,0.0,0.0,0.0
2024-02-21,14,0.439,0.403,0.157,0.0
2024-02-21,15,0.0,0.502,0.197,0.302
2024-02-21,16,0.039,0.0,0.318,0.643
2024-02-21,17,0.118,0.0,0.43,0.452
2024-02-21,18,0.59,0.039,0.0,0.37
2024-02-21,19,0.0,0.0,0.092,0.908
2024-02-21,20,0.0,0.0,0.725,0.275
2024-02-21,21,0.0,0.0,0.285,0.715
2024-02-21,22,0.118,0.0,0.275,0.607
2024-02-21,23,0.0,0.0,0.0,1.0
2024-02-23,0,0.0,0.0,0.528,0.472
2024-02-23,1,0.0,0.0,1.0,0.0
2024-02-23,2,0.0,0.0,1.0,0.0
2024-02-23,3,0.0,0.0,0.423,0.577
2024-02-23,4,0.0,0.0,0.711,0.289
2024-02-23,5,0.0,0.0,1.0,0.0
2024-02-23,6,0.0,0.0,1.0,0.0
2024-02-23,7,0.0,0.0,0.213,0.787
2024-02-23,8,0.069,0.039,0.892,0.0
2024-02-23,9,0.843,0.157,0.0,0.0
2024-02-23,10,0.843,0.157,0.0,0.0
2024-02-23,11,0.961,0.039,0.0,0.0
2024-02-23,12,1.0,0.0,0.0,0.0
2024-02-23,13,0.18,0.82,0.0,0.0
2024-02-23,14,0.0,0.725,0.275,0.0
2024-02-23,15,0.0,0.069,0.472,0.459
2024-02-23,16,0.0,0.0,0.039,0.961
2024-02-23,17,0.039,0.0,0.708,0.252
2024-02-23,18,0.0,0.0,0.508,0.492
2024-02-23,19,0.013,0.0,0.357,0.63
2024-02-23,20,0.066,0.0,0.462,0.472
2024-02-23,21,0.0,0.0,0.561,0.439
2024-02-23,22,0.0,0.0,0.748,0.252
2024-02-23,23,0.0,0.0,0.354,0.646
2024-02-24,0,0.0,0.0,0.607,0.393
2024-02-24,1,0.0,0.0,0.292,0.708
2024-02-24,2,0.0,0.0,0.243,0.757
2024-02-24,3,0.0,0.0,0.066,0.934
2024-02-24,4,0.0,0.0,0.367,0.633
2024-02-24,5,0.0,0.0,0.334,0.666
2024-02-24,6,0.0,0.0,1.0,0.0
2024-02-24,7,0.0,0.0,0.921,0.079
2024-02-24,8,0.0,0.0,0.931,0.069
2024-02-24,9,0.079,0.0,0.754,0.167
2024-02-24,10,0.731,0.079,0.19,0.0
2024-02-24,11,1.0,0.0,0.0,0.0
2024-02-24,12,0.59,0.41,0.0,0.0
2024-02-24,13,0.898,0.102,0.0,0.0
2024-02-24,14,0.567,0.0,0.433,0.0
2024-02-24,15,0.384,0.079,0.354,0.184
2024-02-24,16,0.0,0.0,0.433,0.567
2024-02-24,17,0.0,0.0,0.551,0.449
2024-02-24,18,0.118,0.0,0.472,0.41
2024-02-24,19,0.0,0.0,0.0,1.0
2024-02-24,20,0.0,0.0,0.59,0.41
2024-02-24,21,0.118,0.0,0.354,0.528
2024-02-24,22,0.0,0.0,0.377,0.623
2024-02-24,23,0.0,0.0,0.41,0.59
2024-02-25,0,0.079,0.0,0.826,0.095
2024-02-25,1,0.0,0.0,0.151,0.849
2024-02-25,2,0.0,0.0,0.911,0.089
2024-02-25,3,0.0,0.0,0.38,0.62
2024-02-25,4,0.0,0.0,1.0,0.0
2024-02-25,5,0.0,0.0,0.744,0.256
2024-02-25,6,0.0,0.0,0.823,0.177
2024-02-25,7,0.079,0.0,0.567,0.354
2024-02-25,8,0.0,0.0,0.764,0.236
2024-02-25,9,0.557,0.157,0.285,0.0
2024-02-25,10,0.961,0.039,0.0,0.0
2024-02-25,11,1.0,0.0,0.0,0.0
2024-02-25,12,0.826,0.174,0.0,0.0
2024-02-25,13,0.551,0.41,0.039,0.0
2024-02-25,14,0.0,0.882,0.118,0.0
2024-02-25,15,0.0,0.62,0.236,0.144
2024-02-25,16,0.0,0.0,0.397,0.603
2024-02-25,17,0.0,0.0,0.548,0.452
2024-02-25,18,0.039,0.0,0.508,0.452
2024-02-25,19,0.0,0.0,0.279,0.721
2024-02-25,20,0.0,0.0,0.58,0.42
2024-02-25,21,0.0,0.0,0.134,0.866
2024-02-25,22,0.0,0.0,0.662,0.338
2024-02-25,23,0.0,0.0,0.197,0.803
2024-02-26,0,0.0,0.0,0.292,0.708
2024-02-26,1,0.0,0.0,0.377,0.623
2024-02-26,2,0.0,0.0,0.748,0.252
2024-02-26,3,0.0,0.0,0.498,0.502
2024-02-26,4,0.0,0.0,0.449,0.551
2024-02-26,5,0.0,0.0,1.0,0.0
2024-02-26,6,0.154,0.118,0.295,0.433
2024-02-26,7,1.0,0.0,0.0,0.0
2024-02-26,8,1.0,0.0,0.0,0.0
2024-02-26,9,1.0,0.0,0.0,0.0
2024-02-26,10,0.426,0.456,0.118,0.0
2024-02-26,11,0.315,0.607,0.079,0.0
2024-02-26,12,1.0,0.0,0.0,0.0
2024-02-26,13,0.731,0.0,0.197,0.072
2024-02-26,14,0.039,0.0,0.403,0.557
2024-02-26,15,0.144,0.079,0.226,0.551
2024-02-26,16,1.0,0.0,0.0,0.0
2024-02-26,17,0.961,0.039,0.0,0.0
2024-02-26,18,0.728,0.272,0.0,0.0
2024-02-26,19,0.039,0.239,0.249,0.472
2024-02-26,20,0.0,0.0,0.852,0.148
2024-02-26,21,0.354,0.0,0.315,0.331
2024-02-26,22,0.0,0.0,0.0,1.0
2024-02-26,23,0.0,0.0,0.748,0.252
2024-03-09,0,0.0,0.0,0.315,0.685
2024-03-09,1,0.039,0.0,0.708,0.252
2024-03-09,2,0.0,0.0,0.521,0.479
2024-03-09,3,0.0,0.0,0.62,0.38
2024-03-09,4,0.0,0.0,0.515,0.485
2024-03-09,5,0.0,0.0,0.41,0.59
2024-03-09,6,0.0,0.0,0.57,0.43
2024-03-09,7,0.0,0.0,0.643,0.357
2024-03-09,8,0.0,0.0,0.498,0.502
2024-03-09,9,0.0,0.0,0.872,0.128
2024-03-09,10,0.259,0.0,0.466,0.275
2024-03-09,11,0.725,0.275,0.0,0.0
2024-03-09,12,0.882,0.118,0.0,0.0
